beta,gamma,rho,distance,s_peak_height,s_auc,s_growth_rate,s_time_to_peak,s_total_rewires,s_rew_inf_ratio,s_var_degree,n_draws_attempted
0.1408164257133446,0.073013120769926,0.3007672977689977,0.691438092883243,0.6839999999999999,13.249999999999996,0.4157026531992325,8.8,559.4,0.7412280701754387,10.64648,50000
0.24443814709426728,0.11713252950942508,0.4906718538343855,0.8328701270337571,0.618,7.897,0.3640444673120257,7.4,659.0,1.1407766990291264,11.27788,50000
0.24240027009309106,0.09362595768470594,0.3941109201381141,0.6646368683460252,0.6869999999999999,9.927999999999997,0.3816607140739497,6.8,555.4,0.9796215429403203,10.43062,50000
0.2397964661719467,0.07631674597893007,0.27493858637434576,0.8240859505666109,0.747,12.583999999999998,0.38113835646873506,6.0,339.2,0.6198125836680053,8.733939999999999,50000
0.18423953959800382,0.08798336998182327,0.34166757940857667,0.760699290277791,0.671,9.983999999999998,0.4079672808988278,8.4,516.6,0.7496274217585691,10.358680000000001,50000
0.15933980600153363,0.061254673544433695,0.29991444465166844,0.7581011552764083,0.734,14.276999999999997,0.4005121880379616,8.6,504.0,0.7016348773841962,10.02828,50000
0.131556138345473,0.08128502371771339,0.26642985044848944,0.8060959851106381,0.6329999999999999,10.872999999999996,0.35410378579323243,10.4,518.6,0.6224328593996841,10.812619999999999,50000
0.2687847446212665,0.10275408915374264,0.4085564449863324,0.8513185035014772,0.6950000000000001,9.053999999999998,0.3509136618902937,6.2,515.0,0.9697841726618706,9.84324,50000
0.20951241281373173,0.10900726876580337,0.33934638008081425,0.5861288312174511,0.633,8.529,0.3698153194642759,6.8,473.4,0.8862559241706162,10.044880000000001,50000
0.21976453019368697,0.09488756377073349,0.38234580964257153,0.5830245055508775,0.659,9.593999999999998,0.3679514290268375,7.0,527.4,0.91350531107739,10.616940000000003,50000
0.24554580061794581,0.0924945031830756,0.3388602254047414,0.8228668972508993,0.7,9.359,0.38309344876141377,6.4,427.2,0.82,9.788340000000002,50000
0.13436423439153428,0.12584120144198352,0.20160436954283273,0.8789643832502109,0.547,6.984999999999999,0.3512705309052816,9.2,372.2,0.5776965265082267,9.9222,50000
0.15282646078399204,0.10435291562677318,0.33723648228991077,0.6053996140596467,0.563,8.29,0.3473354683011239,10.0,630.4,0.8596802841918295,11.15578,50000
0.19791762855623132,0.07901225281477921,0.26757394588976374,0.6404791130011942,0.7050000000000001,11.646999999999998,0.38627211103428893,7.0,369.8,0.6099290780141844,9.241620000000001,50000
0.12565758227111723,0.07148274295240324,0.28019008886091934,0.8053462806922606,0.6519999999999999,12.666999999999998,0.3746987078493528,11.0,582.8,0.7147239263803682,10.25528,50000
0.1404311726745717,0.08907274273822112,0.21439050759366973,0.8270116443306782,0.6100000000000001,10.249999999999996,0.3849047700067668,9.0,408.4,0.5524590163934426,9.07018,50000
0.20517418017805342,0.10996828288650524,0.346153741663223,0.7632056336580794,0.6319999999999999,7.934,0.37878297687318135,6.6,487.6,0.9667721518987343,9.762080000000001,50000
0.12034926240919687,0.09254256310050551,0.3133658856394636,0.7753784364366179,0.5700000000000001,9.651,0.34234522154675706,10.2,663.0,0.8245614035087718,11.37364,50000
